kyc_verified,account_age_days,transaction_amount,hour,day,weekday,channel_atm,channel_mobile,channel_pos,channel_web,avg_txn_per_customer,txns_count_per_customer,amt_deviation,high_amount_flag,is_night,is_weekend,is_fraud
0,0.8139846102375377,0.02203572235045793,5,17,6,0,0,0,1,68706.0,2,-61351.0,0,1,0,0
1,0.7644697223151555,0.00466873342927493,2,15,4,1,0,0,0,30457.571428571428,7,-28068.571428571428,0,1,0,0
0,0.218802275008364,0.020605376303586435,18,11,0,0,0,0,1,53780.8,10,-46834.8,0,0,0,0
1,0.7293409166945467,0.0333910612604622,5,15,4,0,0,0,1,10641.625,8,-39.625,0,1,0,0
1,0.33824021411843425,0.3320780910188991,17,19,1,0,0,0,1,45324.6,5,50685.4,0,0,0,0
1,0.5473402475744396,0.11586152697518985,21,10,6,0,1,0,0,13842.0,7,20342.0,0,0,0,0
1,0.1177651388424222,0.030425453808757975,16,19,1,0,1,0,0,54129.4,5,-44375.4,0,0,0,0
1,0.42422214787554363,0.016688536273033683,23,20,2,0,1,0,0,62678.142857142855,7,-56852.142857142855,0,1,0,0
1,0.9685513549682168,0.03209710517894031,2,19,1,1,0,0,0,39817.6,5,-29585.6,0,1,0,0
1,0.8036132485781198,0.04143806921608888,10,5,1,0,0,0,1,19105.583333333332,12,-6202.583333333332,0,0,0,0
1,0.1846771495483439,0.02924340744239473,0,12,1,0,1,0,0,8238.6,10,1177.3999999999996,0,1,0,0
1,0.33021077283372363,0.0509364062901793,20,14,3,0,0,0,1,19386.8,5,-3767.7999999999993,0,0,0,0
1,0.8380729340916694,0.15238606026009424,4,5,1,0,0,0,1,96639.0,4,-52011.0,0,1,0,0
1,0.6477082636333221,0.07596221634253242,2,14,3,0,1,0,0,9911.0,10,12864.0,0,1,0,0
1,0.226497156239545,0.005630457543919579,6,20,2,1,0,0,0,89400.22222222222,9,-86736.22222222222,0,0,0,0
1,0.07159585145533623,0.04814565776841046,3,15,4,0,1,0,0,46847.3,10,-32026.300000000003,0,1,0,0
1,0.798260287721646,0.3746807207083577,19,5,1,0,0,1,0,22713.75,8,85478.25,0,0,0,0
1,0.984610237537638,0.01020126997243069,20,23,5,0,1,0,0,29518.666666666668,9,-25547.666666666668,0,0,0,0
1,0.8183338909334226,0.0015107811546417752,14,7,3,0,0,0,1,43416.0,5,-41930.0,0,0,0,0
0,0.825694212111074,0.7427692597581511,2,1,4,1,0,0,0,33602.0,10,179843.0,0,1,0,1
0,0.4814319170291067,0.030114204913472976,16,4,0,0,0,0,1,33075.230769230766,13,-23410.230769230766,0,0,0,0
1,0.577785212445634,0.5663890571323226,15,1,4,0,1,0,0,79593.5,4,83416.5,0,0,0,0
1,0.01137504182000669,0.41755613032851546,15,5,1,0,1,0,0,74434.08777777778,9,46017.91222222222,0,0,0,1
0,0.773502843760455,0.013145894352542667,13,18,0,0,1,0,0,11309.5,6,-6496.5,0,0,0,0
1,0.8665105386416861,0.005263253791055259,1,14,3,0,1,0,0,54039.8,10,-51480.8,0,1,0,0
1,0.22080963532954165,0.05876658917268609,21,9,5,0,1,0,0,76200.26666666666,15,-58342.26666666666,0,0,0,0
1,0.6915356306457009,0.01453427425622967,6,3,6,0,1,0,0,8700.0,4,-3490.0,0,0,0,0
1,0.9765807962529274,0.029019588012077435,19,15,4,0,1,0,0,12286.6,5,-2934.6000000000004,0,0,0,0
0,0.3325526932084309,0.016849406488574244,14,15,4,1,0,0,0,9194.333333333334,6,-3322.333333333334,0,0,0,0
1,0.961525593844095,0.022602265283448594,5,2,5,0,0,1,0,23923.30769230769,13,-16406.30769230769,0,1,0,0
0,0.37872198059551687,0.04904443266827837,13,17,6,0,1,0,0,52130.77777777778,9,-37052.77777777778,0,0,0,1
0,0.30210772833723654,0.41128219192243365,20,2,5,1,0,0,0,33175.454545454544,11,85482.54545454546,0,0,0,0
1,0.4309133489461358,0.011313372766819776,21,3,6,0,1,0,0,10101.777777777777,9,-5812.777777777777,0,0,0,0
1,0.5500167280026764,0.029330836907362427,2,1,4,0,1,0,0,78833.375,8,-69392.375,0,1,0,0
0,0.4817664770826363,0.03210759671473643,15,12,1,0,1,0,0,79113.375,8,-68878.375,0,0,0,0
1,0.2345265975242556,0.013506103748209573,18,14,3,0,1,0,0,45324.6,5,-40408.6,0,0,0,0
0,0.9795918367346939,0.02771514039475942,16,1,4,0,1,0,0,58638.5,10,-49659.5,0,0,0,0
1,0.28404148544663765,0.7561354763624124,1,21,3,0,0,1,0,59970.75,4,157296.25,0,1,0,1
1,0.28404148544663765,0.012645797812927451,14,13,2,0,1,0,0,22593.5,14,-17923.5,0,0,0,0
1,0.4258949481431917,0.048107188803824676,11,3,6,0,1,0,0,22593.5,14,-7783.5,0,0,0,0
1,0.18266978922716626,0.023434593789941054,17,23,5,0,1,0,0,28795.076923076922,13,-21040.076923076922,0,0,0,0
1,0.1375041820006691,1.0,11,21,3,0,0,0,1,41748.348750000005,8,245250.44125000003,1,0,0,0
1,0.5155570424891268,0.8849785302960057,20,18,0,0,0,0,1,117203.75,4,136905.25,1,0,0,0
1,0.28839076614252257,0.13292076417968657,5,19,1,0,0,0,1,39981.0,8,-919.0,0,1,0,0
1,0.9521579123452659,0.976296857865464,16,9,5,0,0,1,0,48282.0,7,231939.0,1,0,0,0
1,0.832385413181666,0.025676285271712763,2,7,3,0,0,0,1,78477.72375,8,-70081.72375,0,1,0,0
1,0.5219136835061894,0.012142204094713525,3,12,1,0,1,0,0,32843.166666666664,6,-28317.166666666664,0,1,0,0
1,0.5654064904650384,0.09079025360105354,20,19,1,1,0,0,0,22464.2,5,4550.799999999999,0,0,0,0
0,0.22181331549013047,0.007344075057286408,21,25,0,0,1,0,0,41748.348750000005,8,-38594.348750000005,0,0,0,0
1,0.2425560388089662,0.02867336733080536,23,6,2,1,0,0,0,21376.666666666668,6,-12123.666666666668,0,1,0,0
1,0.6262964202074273,0.07244055749363365,9,2,5,0,0,1,0,38705.6,5,-16937.6,0,0,0,0
1,0.7243225158916026,0.017713209602455073,12,6,2,0,0,0,1,41953.75,8,-35834.75,0,0,0,0
1,0.7738374038139846,0.008613550888617344,8,11,0,0,0,1,0,7170.5,6,-3653.5,0,0,0,0
1,0.328203412512546,0.6282611409006612,9,5,1,0,1,0,0,35167.125,8,145534.875,0,0,0,0
0,0.9809300769488123,0.018199317427675457,17,9,5,0,1,0,0,48269.833333333336,6,-42011.833333333336,0,0,0,0
1,0.9913014386082302,0.0485198558784722,3,13,2,0,0,1,0,61965.529411764706,17,-47037.529411764706,0,1,0,0
1,0.5674138507862161,0.039287304377883574,7,2,5,0,0,1,0,42392.916666666664,12,-30104.916666666664,0,0,0,0
1,0.5744396119103379,0.021609066561415577,19,6,2,0,0,0,1,81862.84875,8,-74629.84875,0,0,0,0
1,0.8093007694881231,0.030897572919583526,22,9,5,0,0,0,1,34784.555555555555,9,-24895.555555555555,0,1,0,0
1,0.6326530612244898,0.05105531036253536,19,9,5,0,1,0,0,60669.4,10,-45016.4,0,0,0,0
1,0.4386082301773168,0.0194268271158219,9,11,0,0,1,0,0,28795.076923076922,13,-22186.076923076922,0,0,0,0
1,0.5172298427567749,0.015590422193039431,15,4,0,0,0,1,0,100604.81818181818,11,-95092.81818181818,0,0,0,0
1,0.3332218133154901,0.028215236934374638,5,12,1,0,1,0,0,16098.666666666666,3,-6976.666666666666,0,1,0,0
1,0.021411843425894948,0.00580531647385497,18,24,6,0,1,0,0,61685.848750000005,8,-58971.848750000005,0,0,0,0
1,0.19304115088658413,0.032852495756261195,13,2,5,0,1,0,0,29221.81818181818,11,-18773.81818181818,0,0,0,0
1,0.1796587487453998,0.026826857030687632,9,7,3,0,1,0,0,63014.875,8,-54289.875,0,0,0,0
1,0.05955168952827033,0.028855220617938167,14,15,4,0,1,0,0,39097.88888888889,9,-29792.88888888889,0,0,0,0
1,0.6169287387085982,0.007092278198179445,6,20,2,0,0,0,1,93592.75,8,-90510.75,0,0,0,0
1,0.14218802275008363,0.03803531443954618,4,19,1,0,0,0,1,23977.5,6,-12047.5,0,1,0,0
1,0.13215122114419536,0.011949859271784595,23,11,0,1,0,0,0,38794.833333333336,6,-34323.833333333336,0,1,0,0
1,0.4125125460020074,1.0,12,4,0,1,0,0,0,73693.11285714286,7,213305.67714285717,1,0,0,0
1,0.8962863834058213,0.033401552796258324,15,6,2,0,0,0,1,20249.0,11,-9644.0,0,0,0,0
1,0.9989963198394112,0.028820248831951084,22,13,2,0,1,0,0,20875.0,10,-11580.0,0,1,0,0
1,0.571763131482101,0.4708741152444148,15,23,5,0,0,0,1,37486.9,10,98211.1,0,0,0,0
1,0.7092673134827702,0.053066188056792356,2,14,3,0,0,0,1,79004.6,5,-62776.600000000006,0,1,0,0
1,0.4700568752091,0.01653815759328925,16,4,0,0,0,0,1,6527.4,5,-744.3999999999996,0,0,0,0
1,0.460689193710271,0.020203200764735037,6,20,2,0,1,0,0,93793.46500000001,6,-86962.46500000001,0,0,0,0
0,0.09802609568417531,0.1229957713165538,4,7,3,1,0,0,0,23977.5,6,12246.5,0,1,0,0
1,0.030444964871194375,0.12796526210531758,5,13,2,0,1,0,0,26177.090909090908,11,11467.909090909092,0,1,0,0
1,0.3251923720307795,0.08342169829357618,17,11,0,0,1,0,0,86191.6,10,-61283.600000000006,0,0,0,0
1,0.11508865841418534,0.04428477259543704,6,5,1,0,1,0,0,18316.444444444445,9,-4599.444444444445,0,0,0,0
0,0.05955168952827033,0.012397498132419197,8,11,0,0,0,1,0,49175.6,5,-44576.6,0,0,0,0
1,0.0016728002676480425,0.0025949065202411975,0,20,2,0,0,0,1,7888.909090909091,11,-6092.909090909091,0,1,0,0
1,0.8206758113081298,0.012128215380318694,12,18,0,0,0,0,1,35536.454545454544,11,-31014.454545454544,0,0,0,0
1,0.8129809300769488,0.020549421446007108,6,8,4,0,1,0,0,10673.285714285714,7,-3743.2857142857138,0,0,0,0
1,0.4235530277684844,0.025067776195537603,21,16,5,0,0,0,1,10882.333333333334,3,-2660.333333333334,0,0,0,0
1,0.5339578454332553,0.05251013665959781,16,25,0,0,1,0,0,30457.571428571428,7,-14388.571428571428,0,0,0,0
1,0.3007694881231181,0.1713967231226699,16,25,0,0,0,0,1,17019.0,5,33045.0,0,0,0,0
1,0.10237537638006021,0.015436546334696287,12,4,0,0,0,1,0,26077.5,10,-20609.5,0,0,0,0
1,0.08364001338240214,0.033667338369760116,14,22,4,0,0,0,1,29414.0,8,-18733.0,0,0,0,0
1,0.2706590833054533,0.27030043107272556,8,18,0,0,0,0,1,56556.333333333336,6,21788.666666666664,0,0,0,0
1,0.2428905988624958,0.15189995243487386,16,12,1,0,1,0,0,55671.28571428572,7,-11182.285714285717,0,0,0,0
1,0.5918367346938775,0.01952824529518443,14,7,3,0,0,0,1,19398.0,2,-12760.0,0,0,0,1
1,0.5269320843091335,0.9112738161796897,3,1,4,0,0,1,0,55725.77777777778,9,205902.22222222222,1,1,0,0
0,0.4633656741385078,0.03516413081000706,10,5,1,0,1,0,0,53346.4,10,-42237.4,0,0,0,0
1,0.09267313482770156,0.015366602762722129,21,4,0,0,1,0,0,15854.75,8,-10406.75,0,0,0,0
1,0.9561726329876212,0.031852302677030764,17,13,2,0,1,0,0,10673.285714285714,7,-511.28571428571377,0,0,0,0
0,0.602542656406825,0.05567858047002709,14,10,6,0,1,0,0,65169.0,5,-48194.0,0,0,0,0
1,0.1371696219471395,0.017552339386914514,0,9,5,0,0,0,1,32843.166666666664,6,-26770.166666666664,0,1,0,0
1,0.20675811308129807,0.005616468829524748,18,12,1,0,0,1,0,11604.285714285714,7,-8944.285714285714,0,0,0,0
1,0.5088658414185346,0.01407264668120024,9,16,5,0,0,0,1,27712.18181818182,11,-22634.18181818182,0,0,0,0
0,0.4228839076614252,0.02636872663425691,19,22,4,1,0,0,0,40694.8,10,-32100.800000000003,0,0,0,0
1,0.8129809300769488,0.03251326943218654,13,22,4,0,0,0,1,33175.454545454544,11,-22824.454545454544,0,0,0,0
1,0.44797591167614587,0.04607183085937673,8,18,0,0,0,0,1,30204.0,8,-15976.0,0,0,0,0
1,0.6242890598862496,0.017510373243730018,19,21,3,0,0,0,1,32832.666666666664,9,-26771.666666666664,0,0,0,0
1,0.7316828370692539,0.020378059694670426,9,9,5,0,0,0,1,71484.77777777778,9,-64603.77777777778,0,0,0,0
0,0.4653730344596855,0.019867471619259086,14,16,5,0,0,0,1,9808.4,5,-3073.3999999999996,0,0,0,0
0,0.8889260622281699,0.013037481815982726,23,4,0,0,1,0,0,39981.0,8,-35199.0,0,1,0,0
1,0.4412847106055537,0.030971013670156394,23,2,5,0,1,0,0,23923.30769230769,13,-14013.307692307691,0,1,0,0
1,0.45567079290732687,0.03937473384285127,11,18,0,0,1,0,0,58716.625,8,-46403.625,0,0,0,0
1,0.0705921712947474,0.01744392685035457,23,7,3,0,0,0,1,45004.833333333336,6,-38962.833333333336,0,1,0,0
1,0.39277350284376045,0.05276892787590219,10,20,2,1,0,0,0,29086.428571428572,7,-12943.428571428572,0,0,0,0
1,0.3750418200066912,0.04236132436614774,0,24,6,0,1,0,0,61673.09090909091,11,-48506.09090909091,0,1,0,0
1,0.0705921712947474,0.006025638725573562,11,5,1,0,1,0,0,53185.833333333336,6,-50408.833333333336,0,0,0,0
1,0.7002341920374707,0.017804136246021476,8,20,2,0,1,0,0,27210.777777777777,9,-21065.777777777777,0,0,0,0
1,0.5276012044161927,0.009278014822371828,17,9,5,0,1,0,0,8227.6,5,-4520.6,0,0,0,0
1,0.1488792238206758,0.032229997965691204,2,10,6,0,0,0,1,36626.75,8,-26356.75,0,1,0,0
1,0.30277684844429575,0.01738097763557783,21,9,5,0,1,0,0,45590.0,12,-39566.0,0,0,0,0
1,0.06858481097356975,0.010127829221857825,23,7,3,0,1,0,0,62081.77777777778,9,-58131.77777777778,0,1,0,0
1,0.5092004014720642,0.013257804067701318,10,9,5,0,0,0,1,34266.545454545456,11,-29421.545454545456,0,0,0,0
1,0.7995985279357645,0.01962266911734954,10,11,0,0,1,0,0,58239.666666666664,9,-51574.666666666664,0,0,0,0
0,0.04750752760120442,0.08426451833586476,7,24,6,0,1,0,0,44530.25,8,-19381.25,0,0,0,0
1,0.7233188357310137,0.01887077571862736,22,22,4,0,1,0,0,14666.375,8,-8216.375,0,1,0,0
1,0.34560053529608564,0.011190971515865001,9,16,5,0,0,1,0,16975.166666666668,6,-12721.166666666668,0,0,0,0
1,0.1518902643024423,0.02465510912089008,8,4,0,0,0,0,1,9502.444444444445,9,-1398.4444444444453,0,0,0,0
0,0.6139176982268317,0.061120190369616446,0,25,0,0,1,0,0,34789.27272727273,11,-16258.272727272728,0,1,0,0
1,0.8581465373034459,0.8288173391793568,22,5,1,0,1,0,0,58638.5,10,179411.5,1,1,0,1
1,0.7517564402810304,0.8681640955934185,2,22,4,0,0,0,1,62296.857142857145,7,187004.14285714284,1,1,0,1
0,0.9859484777517564,0.3064472690689695,22,22,4,0,1,0,0,47454.857142857145,7,41226.142857142855,0,1,0,1
1,0.7092673134827702,0.029208435656407655,5,12,1,0,1,0,0,44187.833333333336,6,-34781.833333333336,0,1,0,0
1,0.5148879223820676,0.009008732070271325,7,12,1,0,0,0,1,42392.916666666664,12,-38762.916666666664,0,0,0,0
1,0.1716293074606892,0.036356668712166425,9,9,5,0,0,0,1,47258.6,10,-35808.6,0,0,0,0
0,0.665774506523921,0.02518668026789367,18,17,6,0,0,1,0,13414.57142857143,7,-5158.571428571429,0,0,0,0
0,0.6266309802609569,0.013775386500310075,22,15,4,0,1,0,0,47928.454545454544,11,-42935.454545454544,0,1,0,0
0,0.31348277015724324,0.013516595284005697,11,12,1,0,0,0,1,8147.6,5,-3228.6000000000004,0,0,0,0
1,0.8193375710940114,0.049394150528149154,21,16,5,0,0,0,1,9502.444444444445,9,5675.555555555555,0,0,0,0
1,0.3288725326196052,0.5381213625189674,14,2,5,0,0,1,0,28936.714285714286,7,125990.28571428571,0,0,0,0
1,0.3676814988290398,0.451146530769104,3,16,5,0,1,0,0,68706.0,2,61351.0,0,1,0,1
1,0.48645031783205084,0.047299340547523175,0,16,5,0,1,0,0,37772.4,5,-23193.4,0,1,0,1
1,0.06590833054533288,0.020678817054159297,11,21,3,0,0,1,0,9911.0,10,-2944.0,0,0,0,0
1,0.8765473402475744,0.017307536885004967,0,4,0,0,0,0,1,24191.625,8,-18188.625,0,1,0,0
1,0.9401137504182,0.03918238901992234,13,11,0,1,0,0,0,37866.5,14,-25608.5,0,0,0,0
1,0.29541652726664436,0.025770709093877874,9,3,6,0,0,1,0,8007.625,8,415.375,0,0,0,0
1,0.631649381063901,0.00952981168147879,7,1,4,0,0,1,0,8467.57142857143,7,-4688.571428571429,0,0,0,0
1,0.6513884242221478,0.4360981712588643,23,22,4,0,0,0,1,46182.25,4,79571.75,0,1,0,0
1,0.41318166610906654,0.02222806717338686,6,16,5,0,0,0,1,34278.625,8,-26868.625,0,0,0,0
1,0.3549682167949147,0.018370679179012143,19,15,4,0,0,0,1,17695.333333333332,9,-11388.333333333332,0,0,0,0
1,0.8350618936099029,0.01693333877494323,1,23,5,1,0,0,0,47971.166666666664,6,-42075.166666666664,0,1,0,0
1,0.6952157912345266,0.03476545244975437,16,11,0,1,0,0,0,9866.75,4,1128.25,0,0,0,0
1,0.3218467714954834,0.024025616973122676,1,18,0,0,0,0,1,98435.18181818182,11,-90511.18181818182,0,1,0,0
1,0.7624623619939779,0.08698882046425815,18,11,0,0,1,0,0,55077.9,10,-29149.9,0,0,0,0
1,0.3680160588825694,0.017290050992011426,16,17,6,0,0,1,0,61673.09090909091,11,-55675.09090909091,0,0,0,0
1,0.5118768819003011,0.02793895982507672,4,16,5,0,1,0,0,40838.71428571428,7,-31795.714285714283,0,1,0,0
1,0.5955168952827032,0.01595762594590375,5,4,0,1,0,0,0,73852.72375,8,-68235.72375,0,1,0,0
0,0.9976580796252927,0.07558102387527327,9,8,4,0,0,1,0,99300.83333333333,6,-76634.83333333333,0,0,0,0
1,0.10505185680829708,0.039696474273932386,14,25,0,1,0,0,0,76536.28666666668,9,-64131.28666666668,0,0,0,0
0,0.24088323854131816,0.02888319804672783,11,25,0,0,1,0,0,22365.88888888889,9,-13052.88888888889,0,0,0,0
0,0.8798929407828705,0.020350082265880764,8,23,5,0,1,0,0,34784.555555555555,9,-27911.555555555555,0,0,0,1
0,0.7832050853128136,0.05195408526240327,19,8,4,0,1,0,0,11764.5,4,4145.5,0,0,0,0
1,0.8253596520575444,0.03713304236107956,18,15,4,0,0,0,1,11712.75,4,-40.75,0,0,0,0
1,0.7055871528939445,0.012012808486561336,22,20,2,0,1,0,0,40039.583333333336,12,-35550.583333333336,0,1,0,0
1,0.8457678153228504,0.020122765656964754,10,14,3,0,1,0,0,47592.75,8,-40784.75,0,0,0,0
1,0.1368350618936099,0.4076766007871659,8,1,4,0,1,0,0,56708.166666666664,6,60918.833333333336,0,0,0,1
1,0.6406825025092003,0.7584191339873686,17,1,4,0,0,0,1,33075.230769230766,13,184844.76923076925,0,0,0,0
1,0.2736701237872198,0.043361517445378174,12,10,6,0,0,0,1,42772.77777777778,9,-29319.77777777778,0,0,0,0
1,0.4228839076614252,0.026284794347887924,15,11,0,0,0,1,0,27421.615384615383,13,-18851.615384615383,0,0,0,0
1,0.4339243894279023,0.009897015434343112,22,15,4,0,0,1,0,6499.9,10,-2615.8999999999996,0,1,0,0
1,0.5680829708932753,0.03820667619088286,1,5,1,0,0,0,1,38947.0,7,-26968.0,0,1,0,0
1,0.5192372030779525,0.028068355433228907,22,10,6,1,0,0,0,16787.875,8,-7707.875,0,1,0,0
1,0.48711943793911006,0.41052680134511277,0,8,4,0,0,0,1,20875.0,10,97567.0,0,1,0,0
1,0.6058882569421211,0.027816558574121943,17,20,2,1,0,0,0,25350.333333333332,6,-16342.333333333332,0,0,0,0
1,0.16393442622950818,0.054230748530162055,22,18,0,0,0,0,1,8639.333333333334,3,7921.666666666666,0,1,0,0
1,0.625627300100368,0.052849362983672474,16,23,5,0,0,0,1,27441.8,10,-11275.8,0,0,0,0
1,0.5633991301438608,0.7851375784814963,10,13,2,0,1,0,0,38947.0,7,186613.0,0,0,0,0
1,0.006356641017062563,1.0,7,1,4,0,0,1,0,43495.421111111114,9,243503.36888888892,1,0,0,0
0,0.11709601873536299,0.026631015029159995,17,15,4,0,0,0,1,24769.0,11,-16100.0,0,0,0,0
1,0.8561391769822683,0.05053073357272919,4,25,0,0,0,0,1,94073.33333333333,3,-78570.33333333333,0,1,0,0
0,0.4416192706590833,0.02211615745822821,23,15,4,0,0,1,0,9866.75,4,-2488.75,0,1,0,1
0,0.35898293743727,0.016104507447049478,16,13,2,0,0,0,1,13414.57142857143,7,-7755.571428571429,0,0,0,0
1,0.10538641686182669,0.011680576519684096,1,18,0,1,0,0,0,28586.666666666668,6,-24192.666666666668,0,1,0,0
1,0.06423553027768483,0.010722349583638154,12,19,1,0,1,0,0,7782.5,6,-3662.5,0,0,0,0
1,0.31348277015724324,0.023682893470449308,12,4,0,0,1,0,0,49566.0,9,-41740.0,0,0,0,0
0,0.594847775175644,0.4394065022132419,13,14,3,0,0,1,0,34789.27272727273,11,91910.72727272726,0,0,0,0
1,0.7808631649381064,0.02309187028726769,0,19,1,0,0,0,1,42338.25,4,-34681.25,0,1,0,0
1,0.7939110070257611,0.9518375907461016,7,13,2,0,0,1,0,112348.63166666667,6,160878.36833333335,1,0,0,0
1,0.7320173971227835,0.015667360122211003,12,8,4,0,0,0,1,21469.5,10,-15935.5,0,0,0,0
1,0.7929073268651723,0.08044909648467453,17,7,3,0,0,0,1,12827.0,5,11231.0,0,0,0,0
1,0.19237203077952492,0.033831705763899385,3,20,2,0,0,1,0,9194.333333333334,6,1533.666666666666,0,1,0,0
1,0.6373369019739042,0.0366154599284708,17,11,0,0,1,0,0,62043.142857142855,7,-50519.142857142855,0,0,0,1
1,0.5526932084309133,0.023224763074018585,2,2,5,0,1,0,0,6891.0,4,804.0,0,1,0,0
1,0.9913014386082302,0.006809006731684113,19,19,1,0,1,0,0,44900.875,8,-41899.875,0,0,0,0
1,0.9896286383405821,0.4736578694089862,15,25,0,0,0,0,1,49901.38461538462,13,86592.61538461538,0,0,0,0
1,0.11642689862830377,0.02616589027553186,0,5,1,0,0,0,1,6842.5,8,1693.5,0,1,0,0
0,0.1609233857477417,0.025309081518848444,14,17,6,0,0,0,1,25764.375,8,-17473.375,0,0,0,0
1,0.6152559384409502,0.014520285541834838,19,12,1,0,0,0,1,41133.22222222222,9,-35927.22222222222,0,0,0,0
1,0.7477417196386751,0.9149878198515174,13,5,1,0,1,0,0,103418.85714285714,7,159271.14285714284,1,0,0,0
1,0.7243225158916026,1.0,6,18,0,0,0,1,0,78477.72375,8,208521.06625000003,1,0,0,0
1,0.9729006356641017,0.04144156639468759,4,10,6,0,1,0,0,24769.0,11,-11865.0,0,1,0,0
1,0.9270659083305453,0.0008742946496769531,17,3,6,0,0,0,1,58493.0,9,-57189.0,0,0,0,0
1,0.3834058213449314,0.03506271263064453,22,2,5,0,0,0,1,10244.0,5,836.0,0,1,0,0
1,0.3285379725660756,0.053702674561757174,5,23,5,0,0,0,1,10554.57142857143,7,5855.428571428571,0,1,0,0
1,0.41786550685848106,0.08088274663091431,6,24,6,0,1,0,0,53213.57142857143,7,-29031.571428571428,0,0,0,0
1,0.7842087654734025,0.017440429671755863,7,11,0,0,0,0,1,28877.85714285714,7,-22836.85714285714,0,0,0,0
1,0.6540649046503847,0.020444506088045874,10,20,2,0,0,1,0,15471.833333333334,6,-8571.833333333334,0,0,0,0
0,0.6955503512880562,0.012355531989234704,21,23,5,0,0,1,0,27179.285714285714,7,-22592.285714285714,0,0,0,1
1,0.16259618601538975,0.07057306412192367,9,25,0,0,1,0,0,19327.666666666668,6,1906.3333333333321,0,0,0,0
0,0.3044496487119438,0.06938052621976432,9,13,2,0,0,1,0,9133.4,10,11759.6,0,0,0,0
1,0.9023084643693543,0.04938365899235303,19,6,2,0,1,0,0,25764.375,8,-10589.375,0,0,0,0
1,0.2669789227166276,0.010991632335738657,9,4,0,0,0,0,1,49566.0,9,-45369.0,0,0,0,0
1,0.3640013382402141,0.03074719423983909,21,8,4,0,0,0,1,8700.0,4,1146.0,0,0,0,0
1,0.8678487788558046,0.07913765451015911,0,7,3,0,0,0,1,14081.5,6,9601.5,0,1,0,0
1,0.06523921043827366,0.44464177857550746,14,1,4,0,0,0,1,61109.625,8,67087.375,0,0,0,0
1,0.5108732017397123,0.011956853628982012,8,14,3,0,0,0,1,45529.0,7,-41056.0,0,0,0,0
0,0.03646704583472733,0.06921266164702633,9,5,1,0,1,0,0,25092.083333333332,12,-4247.083333333332,0,0,0,0
1,0.41418534626965536,0.01845461146538113,20,22,4,0,1,0,0,29107.6,10,-22776.6,0,0,0,0
0,0.7390431582469053,0.03444021484007454,13,19,1,0,0,1,0,29518.666666666668,9,-18616.666666666668,0,0,0,0
1,0.48243559718969553,0.014520285541834838,22,5,1,0,0,0,1,8492.666666666666,3,-3286.666666666666,0,1,0,0
1,0.37470725995316156,0.019311420222064543,2,24,6,0,0,1,0,7319.375,8,-743.375,0,1,0,0
0,0.5406490465038474,0.02283307907096331,20,25,0,0,0,0,1,9080.7,10,-1497.7000000000007,0,0,0,0
1,0.3516226162596186,0.022070694136445006,23,6,2,0,0,0,1,23233.428571428572,7,-15868.428571428572,0,1,0,0
1,0.8772164603546336,0.013876804679672602,1,20,2,0,0,1,0,139349.516,5,-134327.516,0,1,0,0
1,0.024088323854131816,0.021032032092628786,3,25,0,0,1,0,0,47592.75,8,-40524.75,0,1,0,0
1,0.13215122114419536,0.6750708764443653,5,24,6,0,0,0,1,56916.545454545456,11,137170.45454545453,0,1,0,0
1,0.9009702241552359,0.9966224598811539,23,21,3,0,0,0,1,79987.42857142857,7,206045.57142857142,1,1,0,0
1,0.6236199397791904,0.010197772793831984,10,24,6,0,0,0,1,8616.666666666666,6,-4646.666666666666,0,0,0,0
1,0.11174305787888926,0.12315314435349566,16,18,0,1,0,0,0,31978.923076923078,13,4290.076923076922,0,0,0,0
1,0.571763131482101,0.00366154599284708,21,20,2,0,0,0,1,45374.598750000005,8,-43273.598750000005,0,0,0,0
1,0.8939444630311141,0.02512023387451822,11,14,3,0,0,1,0,41748.348750000005,8,-33511.348750000005,0,0,0,0
1,0.405152224824356,0.04021055952794243,16,7,3,0,1,0,0,27560.2,10,-15008.2,0,0,0,0
1,0.2080963532954165,0.02539301380521743,12,25,0,0,1,0,0,10241.25,4,-1926.25,0,0,0,0
1,0.6005352960856474,0.05542678361092013,9,17,6,0,1,0,0,13072.777777777777,9,3830.2222222222226,0,0,0,0
1,0.9591836734693877,0.04740425590548441,15,3,6,0,0,0,1,37486.9,10,-22877.9,0,0,0,0
0,0.4309133489461358,0.4824742566563286,3,1,4,0,1,0,0,75602.57142857143,7,63412.428571428565,0,1,0,0
1,0.17631314821010372,0.6283170957582406,11,20,2,0,0,0,1,56708.166666666664,6,124009.83333333334,0,0,0,0
1,0.9581799933087989,0.020535432731612277,7,17,6,0,0,0,1,36808.454545454544,11,-29882.454545454544,0,0,0,0
